"country","year","democracy","GDP","Status","fiw","lndn13","logGDP","GDP_growth","ntl_growth"
"Liechtenstein",2009,1,4069950531,"F",0,2.9602292,22.1268966817816,-0.0116423265770287,-0.0783095
"Liechtenstein",2010,1,NA,"F",0,3.3259039,NA,NA,0.3656747
"Liechtenstein",2011,1,NA,"F",0,3.2984421,NA,NA,-0.0274618000000002
"Liechtenstein",2012,1,NA,"F",0,3.319396,NA,NA,0.0209538999999999
"Liechtenstein",2013,1,NA,"F",0,3.2766979,NA,NA,-0.0426981
"Lithuania",1992,1,47137764522,"F",1.5,0.46095371,24.5763403112256,NA,NA
"Lithuania",1993,1,39488784345,"F",1,0.44359648,24.3992825279018,-0.177057783323757,-0.01735723
"Lithuania",1994,1,35632289117,"F",1,0.65181923,24.2965180613991,-0.102764466502709,0.20822275
"Lithuania",1995,1,36804620000,"F",0.5,0.55481941,24.3288892177196,0.03237115632054,-0.09699982
"Lithuania",1996,1,38712082000,"F",0.5,0.96362716,24.3794175846414,0.0505283669217924,0.40880775
"Lithuania",1997,1,41603541000,"F",0.5,0.70371342,24.4514511207834,0.0720335361419906,-0.25991374
"Lithuania",1998,1,44777399000,"F",0.5,1.1138339,24.524969362464,0.0735182416806062,0.41012048
"Lithuania",1999,1,44296833000,"F",0.5,0.81150872,24.5141790216,-0.0107903408640304,-0.30232518
"Lithuania",2000,1,45736800000,"F",0.5,0.87169105,24.5461690624465,0.031990040846555,0.0601823300000001
"Lithuania",2001,1,48817500000,"F",0.5,0.76829761,24.6113546920789,0.0651856296323778,-0.10339344
"Lithuania",2002,1,52168100000,"F",0.5,1.0260177,24.6777370339194,0.0663823418404625,0.25772009
"Lithuania",2003,1,57513600000,"F",0.5,0.69767487,24.775287278522,0.0975502446026013,-0.32834283
"Lithuania",2004,1,61741300000,"F",1,0.76827681,24.8462189118402,0.0709316333182244,0.0706019400000001
"Lithuania",2005,1,66558500000,"F",0,0.89477235,24.9213470971477,0.0751281853075163,0.12649554
"Lithuania",2006,1,71779900000,"F",0,0.756091,24.9968703295192,0.0755232323714488,-0.13868135
"Lithuania",2007,1,78842900000,"F",0,0.84421736,25.0907231019131,0.0938527723939622,0.0881263600000001
"Lithuania",2008,1,81150985000,"F",0,0.93749428,25.1195772688494,0.0288541669362239,0.09327692
"Lithuania",2009,1,69187940000,"F",0,0.74561048,24.9600924069253,-0.15948486192406,-0.1918838
"Lithuania",2010,1,70108273000,"F",0,2.0396802,24.9733066411419,0.01321423421658,1.29406972
"Lithuania",2011,1,74314769380,"F",0,1.5471596,25.0315755492659,0.0582689081239778,-0.4925206
"Lithuania",2012,1,77064415847,"F",0,1.5236979,25.0679074785125,0.0363319292466109,-0.0234617000000001
"Lithuania",2013,1,79569866103,"F",0,1.1660824,25.0999012915771,0.0319938130646449,-0.3576155
"Luxembourg",1992,1,17189965929,"F",0,2.8612885,23.5675916743148,NA,NA
"Luxembourg",1993,1,17912055888,"F",0,2.7330878,23.6087398363809,0.0411481620661434,-0.1282007
"Luxembourg",1994,1,18596461434,"F",0,2.8637328,23.6462371540827,0.0374973177018134,0.130645
"Luxembourg",1995,1,18862800000,"F",0,2.957032,23.6604575654865,0.0142204114037376,0.0932991999999997
"Luxembourg",1996,1,19148600000,"F",0,3.1138008,23.675495442851,0.0150378773645414,0.1567688
"Luxembourg",1997,1,20285600000,"F",0,2.9584868,23.7331771116737,0.0576816688226636,-0.155314
"Luxembourg",1998,1,21602400000,"F",0,3.002856,23.7960702565753,0.0628931449015866,0.0443691999999998
"Luxembourg",1999,1,23421400000,"F",0,2.9536631,23.8769159712969,0.0808457147216401,-0.0491929
"Luxembourg",2000,1,25398600000,"F",0,2.944181,23.9579598913416,0.0810439200447064,-0.00948210000000005
"Luxembourg",2001,1,26038100000,"F",0,3.0610139,23.982826686955,0.0248667956133843,0.1168329
"Luxembourg",2002,1,27103100000,"F",0,3.2258909,24.0229139494338,0.0400872624788207,0.164877
"Luxembourg",2003,1,27554500000,"F",0,2.9891758,24.0394316985899,0.0165177491560407,-0.2367151
"Luxembourg",2004,1,28758800000,"F",0,2.7966378,24.0822096443112,0.0427779457213866,-0.192538
"Luxembourg",2005,1,30269500000,"F",0,2.8809056,24.133406441839,0.0511967975277514,0.0842678000000001
"Luxembourg",2006,1,31763600000,"F",0,2.8768818,24.1815868170277,0.0481803751886609,-0.00402380000000013
"Luxembourg",2007,1,33856200000,"F",0,2.8421085,24.2453879805372,0.0638011635095488,-0.0347732999999999
"Luxembourg",2008,1,33607500000,"F",0,3.0427458,24.2380150932927,-0.00737288724451801,0.2006373
"Luxembourg",2009,1,31740200000,"F",0,2.934833,24.180849853222,-0.0571652400706313,-0.1079128
"Luxembourg",2010,1,32724600000,"F",0,3.4994254,24.2113929255966,0.0305430723745772,0.5645924
"Luxembourg",2011,1,3.3348e+10,"F",0,3.1102629,24.2302636374948,0.0188707118981526,-0.3891625
"Luxembourg",2012,1,33289400000,"F",0,3.2422216,24.2285048649405,-0.001758772554318,0.1319587
"Luxembourg",2013,1,34000700000,"F",0,3.174053,24.2496469495859,0.0211420846454686,-0.0681686000000004
"Macedonia",1992,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1993,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1994,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1995,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1996,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1997,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1998,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",1999,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2000,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2001,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2002,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2003,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2004,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2005,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2006,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2007,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2008,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2009,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2010,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2011,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2012,1,NA,NA,NA,NA,NA,NA,NA
"Macedonia",2013,1,NA,NA,NA,NA,NA,NA,NA
"Madagascar",1992,0,3.72231e+11,"PF",3,-4.4567661,26.6427804662408,NA,NA
"Madagascar",1993,1,3.80035e+11,"PF",2,-3.8963628,26.6635291906886,0.0207487244477669,0.5604033
"Madagascar",1994,1,3.79763e+11,"PF",2,-4.0922585,26.6628132108844,-0.000715979804155609,-0.1958957
"Madagascar",1995,1,3.86265e+11,"PF",2,-3.720017,26.6797894993558,0.0169762884713514,0.3722415
"Madagascar",1996,1,3.94566e+11,"PF",2,-3.6835988,26.7010522636194,0.0212627642636534,0.0364182
"Madagascar",1997,1,4.09139e+11,"PF",2,-3.7831442,26.7373207885529,0.0362685249334724,-0.0995454000000002
"Madagascar",1998,1,4.25227e+11,"PF",2,-3.7172499,26.7758889809278,0.0385681923749353,0.0658943000000001
"Madagascar",1999,1,4.45039e+11,"PF",2,-3.6112494,26.8214277557219,0.0455387747940605,0.1060005
"Madagascar",2000,1,4.66223e+11,"PF",2,-3.5259142,26.8679298973805,0.046502141658582,0.0853352000000003
"Madagascar",2001,1,4.9428e+11,"PF",2,-3.5689886,26.9263679951824,0.058438097801929,-0.0430744000000001
"Madagascar",2002,1,4.31636e+11,"PF",2.5,-3.6138656,26.7908484774173,-0.13551951776514,-0.0448770000000001
"Madagascar",2003,1,4.73871e+11,"PF",2,-3.8014753,26.8842009697027,0.0933524922854438,-0.1876097
"Madagascar",2004,1,4.98783e+11,"PF",2,-3.6837685,26.9354369683752,0.0512359986724817,0.1177068
"Madagascar",2005,1,5.21741e+11,"PF",2,-3.9080575,26.9804371331143,0.0450001647391254,-0.224289
"Madagascar",2006,1,5.47946e+11,"PF",2.5,-3.8506536,27.029442578893,0.0490054457787323,0.0574039000000002
"Madagascar",2007,1,5.82141e+11,"PF",2.5,-3.8729217,27.0899785233769,0.0605359444838811,-0.0222681000000002
"Madagascar",2008,1,6.23639e+11,"PF",2.5,-3.685014,27.1588375122643,0.0688589888873601,0.1879077
"Madagascar",2009,0,5.98607e+11,"PF",4,-3.658452,27.1178711262492,-0.0409663860150928,0.0265619999999998
"Madagascar",2010,0,5.96387e+11,"PF",4,-3.0687683,27.1141556221481,-0.00371550410114097,0.5896837
"Madagascar",2011,0,6.02509e+11,"PF",4,-3.35115,27.124368439959,0.0102128178109382,-0.2823817
"Madagascar",2012,0,6.16729e+11,"PF",4,-3.2234445,27.1476955423234,0.0233271023644157,0.1277055
"Madagascar",2013,0,6.29659e+11,"PF",3.5,-3.2200642,27.1684442399513,0.0207486976279156,0.00338029999999989
"Malawi",1992,0,3.51512e+11,"NF",5.5,-1.6845108,26.585509687017,NA,NA
"Malawi",1993,0,3.8558e+11,"NF",4.5,-1.5748559,26.6780145311177,0.0925048441007803,0.1096549
"Malawi",1994,1,3.46096e+11,"F",1.5,-1.8002388,26.5699820301676,-0.108032500950177,-0.2253829
"Malawi",1995,1,4.03994e+11,"F",1.5,-1.3840932,26.7246658633121,0.154683833144571,0.4161456
"Malawi",1996,1,4.33553e+11,"F",1.5,-1.3188878,26.7952798863628,0.0706140230506271,0.0652054
"Malawi",1997,1,4.49995e+11,"F",1.5,-1.5712248,26.8325023085379,0.03722242217518,-0.252337
"Malawi",1998,1,4.67524e+11,"F",1.5,-1.39221,26.8707165212559,0.0382142127179179,0.1790148
"Malawi",1999,1,4.81747e+11,"PF",2,-1.4438407,26.9006849169252,0.0299683956693286,-0.0516307
"Malawi",2000,1,4.8934e+11,"PF",2,-1.3011432,26.9163233813382,0.0156384644129766,0.1426975
"Malawi",2001,1,4.64995e+11,"PF",2.5,-1.28073,26.8652924897878,-0.0510308915503757,0.0204132000000001
"Malawi",2002,1,4.729e+11,"PF",3,-1.1950369,26.8821497865962,0.0168572968084568,0.0856930999999999
"Malawi",2003,1,4.9891e+11,"PF",2.5,-1.4603596,26.9356915557095,0.0535417691132949,-0.2653227
"Malawi",2004,1,5.23115e+11,"PF",3,-1.3773687,26.9830671621174,0.0473756064078223,0.0829909000000002
"Malawi",2005,1,5.3797e+11,"PF",3,-1.4206767,27.0110686334716,0.0280014713542904,-0.0433080000000001
"Malawi",2006,1,5.49063e+11,"PF",2.5,-1.3735919,27.0314790259706,0.0204103924989063,0.0470847999999999
"Malawi",2007,1,6.01177e+11,"PF",3,-1.3958176,27.1221552372737,0.0906762113031725,-0.0222256999999999
"Malawi",2008,1,6.51309e+11,"PF",3,-1.1662432,27.2022500209201,0.080094783646377,0.2295744
"Malawi",2009,1,7.1016e+11,"PF",2.5,-1.276315,27.2887561337065,0.0865061127863704,-0.1100718
"Malawi",2010,1,7.56557e+11,"PF",2.5,-0.67732167,27.3520437143291,0.0632875806226352,0.59899333
"Malawi",2011,1,7.89449e+11,"PF",2.5,-0.96616137,27.3946010707088,0.0425573563797279,-0.2888397
"Malawi",2012,1,8.04336e+11,"PF",2.5,-0.88701004,27.4132829292729,0.0186818585640509,0.07915133
"Malawi",2013,1,8.44307e+11,"PF",2.5,-1.0529715,27.4617820094794,0.0484990802064722,-0.16596146
"Malaysia",1992,0,2.58891e+11,"PF",3.5,-0.12133636,26.2796729606431,NA,NA
"Malaysia",1993,0,2.84509e+11,"PF",3.5,0.27640253,26.3740307244588,0.0943577638157045,0.39773889
"Malaysia",1994,0,3.10718e+11,"PF",3.5,0.24390806,26.4621515853654,0.0881208609065887,-0.03249447
"Malaysia",1995,0,3.41258e+11,"PF",3.5,0.53759247,26.5559046263942,0.0937530410288119,0.29368441
"Malaysia",1996,0,3.75393e+11,"PF",3.5,0.63918686,26.6512393141482,0.0953346877539616,0.10159439
"Malaysia",1997,0,4.02882e+11,"PF",3.5,0.70850736,26.7219095520474,0.0706702378992219,0.0693205
"Malaysia",1998,0,3.73233e+11,"PF",4,0.85870451,26.6454687264477,-0.0764408255997289,0.15019715
"Malaysia",1999,0,3.9614e+11,"PF",4,0.83314759,26.7050335210755,0.059564794627839,-0.02555692
"Malaysia",2000,0,4.31234e+11,"PF",4,0.87500989,26.7899167031544,0.0848831820789009,0.0418622999999999
"Malaysia",2001,0,4.33466e+11,"PF",4,0.92039853,26.7950791987186,0.00516249556412873,0.0453886400000001
"Malaysia",2002,0,4.56834e+11,"PF",4,1.0126572,26.8475859233415,0.0525067246229369,0.09225867
"Malaysia",2003,0,4.83278e+11,"PF",3.5,0.85886329,26.9038578943806,0.0562719710391555,-0.15379391
"Malaysia",2004,0,5.16061e+11,"PF",3,0.97429657,26.9694908124952,0.0656329181145026,0.11543328
"Malaysia",2005,0,5.43578e+11,"PF",3,0.92104495,27.0214390474699,0.0519482349747662,-0.0532516200000001
"Malaysia",2006,0,5.73937e+11,"PF",3,0.9734953,27.0757854711448,0.0543464236748576,0.05245035
"Malaysia",2007,0,6.10086e+11,"PF",3,1.0435952,27.1368657677831,0.0610802966382948,0.0700999
"Malaysia",2008,0,6.39566e+11,"PF",3,1.1531551,27.1840556582694,0.0471898904863011,0.1095599
"Malaysia",2009,0,6.29885e+11,"PF",3,1.0853963,27.1688030999871,-0.0152525582823166,-0.0677588
"Malaysia",2010,0,6.76654e+11,"PF",3,1.5092446,27.2404259009271,0.0716228009400481,0.4238483
"Malaysia",2011,0,7.11351e+11,"PF",3,1.3611696,27.2904318158203,0.0500059148932408,-0.148075
"Malaysia",2012,0,7.5147e+11,"PF",3,1.469206,27.3452971251829,0.054865309362583,0.1080364
"Malaysia",2013,0,7.86696e+11,"PF",3,1.4903936,27.3911077337384,0.0458106085554384,0.0211876
"Maldives",1992,0,NA,"NF",4.5,0.37973368,NA,NA,NA
"Maldives",1993,0,NA,"NF",5,0.85725361,NA,NA,0.47751993
"Maldives",1994,0,NA,"NF",5,0.63074297,NA,NA,-0.22651064
"Maldives",1995,0,NA,"NF",5,0.92829984,NA,NA,0.29755687
"Maldives",1996,0,NA,"NF",5,1.1974313,NA,NA,0.26913146
"Maldives",1997,0,NA,"NF",5,0.93330312,NA,NA,-0.26412818
"Maldives",1998,0,NA,"NF",4.5,1.096873,NA,NA,0.16356988
"Maldives",1999,0,NA,"NF",4.5,1.2072915,NA,NA,0.1104185
"Maldives",2000,0,NA,"NF",4.5,1.2825158,NA,NA,0.0752243000000001
"Maldives",2001,0,10038695914,"NF",4.5,1.3048513,23.0297130537299,NA,0.0223354999999998
"Maldives",2002,0,10650849905,"NF",4.5,1.4101789,23.0889055292041,0.0591924754742585,0.1053276
"Maldives",2003,0,12158306071,"NF",4.5,1.2197077,23.2212784004091,0.132372871204989,-0.1904712
"Maldives",2004,0,13675792837,"NF",4.5,1.4049715,23.3388931606854,0.117614760276261,0.1852638
"Maldives",2005,0,12489417737,"NF",4.5,1.1359202,23.2481475416626,-0.0907456190228046,-0.2690513
"Maldives",2006,0,14935542067,"NF",4.5,1.2282882,23.4270095830345,0.178862041371946,0.092368
"Maldives",2007,0,16512191794,"NF",4.5,1.3409641,23.5273648416093,0.100355258574798,0.1126759
"Maldives",2008,0,18526443977,"PF",3,1.5039657,23.6424649525672,0.115100110957894,0.1630016
"Maldives",2009,1,1.7853e+10,"PF",2.5,1.5972623,23.6054373982772,-0.0370275542899634,0.0932966
"Maldives",2010,1,19113200000,"PF",2.5,1.7773086,23.6736450327762,0.0682076344989255,0.1800463
"Maldives",2011,1,2.0351e+10,"PF",2.5,1.7321266,23.7363958876768,0.0627508549006599,-0.0451820000000001
"Maldives",2012,0,2.0622e+10,"PF",3.5,1.8350294,23.7496243040422,0.0132284163653438,0.1029028
"Maldives",2013,0,2.1388e+10,"PF",3,1.7813299,23.7860958540329,0.0364715499907327,-0.0536995
"Mali",1992,1,7.11365e+11,"F",1.5,-4.9203372,27.2904514964875,NA,NA
"Mali",1993,1,6.96146e+11,"F",1.5,-4.4967694,27.2688252453971,-0.021626251090364,0.4235678
"Mali",1994,1,7.02496e+11,"PF",2,-4.7214451,27.2779055441879,0.00908029879082406,-0.224675700000001
"Mali",1995,1,7.46114e+11,"F",1.5,-4.3508844,27.3381442404886,0.0602386963006296,0.3705607
"Mali",1996,1,7.70127e+11,"F",1,-4.2633529,27.3698212732588,0.0316770327702294,0.0875314999999999
"Mali",1997,1,8.22196e+11,"F",2,-4.2830906,27.435244646402,0.0654233731432221,-0.0197377000000003
"Mali",1998,1,8.718e+11,"F",2,-4.1253409,27.4938258767507,0.0585812303487003,0.1577497
"Mali",1999,1,9.30514e+11,"F",2,-4.1659117,27.5590029585899,0.0651770818391952,-0.0405707999999994
"Mali",2000,1,9.60291e+11,"F",1.5,-4.0479627,27.5905022004752,0.0314992418852924,0.117948999999999
"Mali",2001,1,1.07649e+12,"F",1.5,-3.9367478,27.704726864344,0.114224663868811,0.1112149
"Mali",2002,1,1.1212e+12,"F",1.5,-3.7625792,27.745420656237,0.040693791893041,0.1741686
"Mali",2003,1,1.20463e+12,"F",1,-3.9514523,27.8171935817785,0.0717729255414987,-0.1888731
"Mali",2004,1,1.23096e+12,"F",1,-3.8288641,27.8388154686955,0.0216218869169893,0.1225882
"Mali",2005,1,1.3058e+12,"F",1,-3.8677373,27.8978369956989,0.0590215270034129,-0.0388731999999998
"Mali",2006,1,1.41781e+12,"F",1,-3.7261183,27.9801345435234,0.0822975478244956,0.141619
"Mali",2007,1,1.47875e+12,"F",1.5,-3.590302,28.022218252239,0.0420837087155661,0.1358163
"Mali",2008,1,1.55237e+12,"F",1.5,-3.536334,28.0708039113382,0.0485856590991673,0.0539679999999998
"Mali",2009,1,1.62157e+12,"F",1.5,-3.6021616,28.1144159316664,0.0436120203282258,-0.0658276
"Mali",2010,1,1.71593e+12,"F",1.5,-3.1035218,28.1709763236215,0.0565603919550881,0.4986398
"Mali",2011,1,1.76278e+12,"F",1.5,-3.2335391,28.1979132242633,0.0269369006418252,-0.1300173
"Mali",2012,0,1.75558e+12,"NF",5,-3.1975248,28.1938204025789,-0.00409282168437031,0.0360143000000002
"Mali",2013,0,1.79331e+12,"PF",3.5,-3.2264981,28.2150841901971,0.0212637876181248,-0.0289733000000001
"Malta",1992,1,3057460218,"F",0,3.7922978,21.8408504141572,NA,NA
"Malta",1993,1,3194457269,"F",0,3.7407434,21.884683041489,0.0438326273317422,-0.0515544000000001
"Malta",1994,1,3374979424,"F",0,3.808356,21.9396550646597,0.0549720231707589,0.0676125999999999
"Malta",1995,1,3589037315,"F",0,3.8485401,22.0011498461044,0.0614947814446367,0.0401841000000003
"Malta",1996,1,3724607313,"F",0,3.8377304,22.0382272638921,0.0370774177877031,-0.0108097000000003
"Malta",1997,1,3920409130,"F",0,3.8517957,22.0894618552006,0.0512345913085142,0.0140652999999999
"Malta",1998,1,4121353744,"F",0,3.8043313,22.1394475249785,0.0499856697779002,-0.0474644
"Malta",1999,1,4315880513,"F",0,3.7973256,22.1855671992973,0.0461196743188665,-0.00700569999999967
"Malta",2000,1,4608073988,"F",0,3.8291185,22.2510758166347,0.0655086173373611,0.0317928999999997
"Malta",2001,1,4536653975,"F",0,3.8512452,22.2354555673625,-0.0156202492722599,0.0221267000000003
"Malta",2002,1,4664206011,"F",0,3.8555431,22.2631834554737,0.0277278881112117,0.00429789999999963
"Malta",2003,1,4670366843,"F",0,3.800401,22.264503458647,0.00132000317334757,-0.0551420999999999
"Malta",2004,1,4646864410,"F",0,3.8325438,22.2594585086593,-0.00504494998772032,0.0321427999999999
"Malta",2005,1,4817200000,"F",0,3.7802498,22.2954586833506,0.0360001746913099,-0.0522939999999998
"Malta",2006,1,4924330019,"F",0,3.8344049,22.3174540655654,0.0219953822147581,0.0541551
"Malta",2007,1,5135053284,"F",0,3.853415,22.3593560569041,0.0419019913387011,0.0190101
"Malta",2008,1,5335320362,"F",0,3.8544681,22.3976147690069,0.0382587121028486,0.00105310000000003
"Malta",2009,1,5185931392,"F",0,3.8616982,22.3692152945114,-0.0283994744954761,0.00723010000000013
"Malta",2010,1,5408926442,"F",0,3.9772294,22.4113164705567,0.0421011760452608,0.1155312
"Malta",2011,1,5484651412,"F",0,3.882051,22.4252193756914,0.0139029051347137,-0.0951784
"Malta",2012,1,5544982577,"F",0,3.9006364,22.4361593156338,0.0109399399423893,0.0185853999999996
"Malta",2013,1,5705787072,"F",0,3.9222555,22.4647467725325,0.028587456898709,0.0216191000000001
"Marshall Islands",1992,1,118351750.7,"F",0,0.03613022,18.5891716863793,NA,NA
"Marshall Islands",1993,1,125460270.9,"F",0,0.13272074,18.6474996998845,0.0583280135052,0.09659052
"Marshall Islands",1994,1,132834511.1,"F",0,0.17405133,18.7046146339865,0.0571149341020138,0.04133059
"Marshall Islands",1995,1,143744470.8,"F",0,0.3682434,18.783547772902,0.0789331389154775,0.19419207
"Marshall Islands",1996,1,128934580,"F",0,0.57364309,18.6748157019082,-0.108732070993788,0.20539969
"Marshall Islands",1997,1,120623940.2,"F",0,0.50614178,18.6081883316781,-0.0666273702300941,-0.06750131
"Marshall Islands",1998,1,117193075.5,"F",0,0.59937161,18.5793333505972,-0.0288549810808689,0.0932298300000001
"Marshall Islands",1999,1,114383783.5,"F",0,0.56752932,18.5550698742397,-0.0242634763574827,-0.0318422900000001
"Marshall Islands",2000,1,121121761.6,"F",0,0.47163495,18.6123068918013,0.0572370175615369,-0.09589437
"Marshall Islands",2001,1,127617982,"F",0,0.44399735,18.6645518437109,0.0522449519096142,-0.0276376
"Marshall Islands",2002,1,130956344.2,"F",0,0.33107153,18.6903745752435,0.0258227315326067,-0.11292582
"Marshall Islands",2003,1,131179055.1,"F",0,0.16221909,18.6920737807242,0.00169920548068347,-0.16885244
"Marshall Islands",2004,1,131106365.5,"F",0,0.056754086,18.6915195020937,-0.000554278630467309,-0.105465004
"Marshall Islands",2005,1,134543942.7,"F",0,-0.12098803,18.7174014151717,0.0258819130780275,-0.177742116
"Marshall Islands",2006,1,137076839.3,"F",0,0.010165701,18.7360521973661,0.0186507821943351,0.131153731
"Marshall Islands",2007,1,141256985.1,"F",0,0.0083049424,18.7660913788035,0.0300391814374343,-0.0018607586
"Marshall Islands",2008,1,138530032.2,"F",0,-0.059981648,18.7465976990747,-0.0194936797288499,-0.0682865904
"Marshall Islands",2009,1,136452081.7,"F",0,-0.073019996,18.73148406114,-0.0151136379346362,-0.013038348
"Marshall Islands",2010,1,144093398.3,"F",0,-0.14980754,18.7859722465962,0.0544881854561829,-0.076787544
"Marshall Islands",2011,1,145246145.5,"F",0,-0.13088872,18.793940416339,0.00796816974281001,0.01891882
"Marshall Islands",2012,1,1.5e+08,"F",0,-0.11554816,18.8261458520605,0.0322054357215116,0.01534056
"Marshall Islands",2013,1,1.51e+08,"F",0,0.037512578,18.8327903947792,0.00664454271866788,0.153060738
"Mauritania",1992,0,3.29093e+11,"NF",5.5,-5.0139756,26.5196062225388,NA,NA
"Mauritania",1993,0,3.48423e+11,"NF",5.5,-4.7348728,26.5766830958193,0.0570768732804403,0.2791028
"Mauritania",1994,0,3.37759e+11,"NF",6,-4.6723795,26.5455984603599,-0.0310846354593757,0.0624932999999999
"Mauritania",1995,0,3.70926e+11,"NF",5,-4.4627113,26.6392684187424,0.0936699583825309,0.2096682
"Mauritania",1996,0,3.92509e+11,"NF",5,-4.3238935,26.6958253038423,0.0565568850998659,0.1388178
"Mauritania",1997,0,3.76633e+11,"NF",5,-4.4008017,26.654537075459,-0.0412882283832587,-0.0769082000000001
"Mauritania",1998,0,3.93656e+11,"NF",4.5,-4.324688,26.6987432684269,0.0442061929679092,0.0761136999999996
"Mauritania",1999,0,4.24018e+11,"NF",4.5,-4.3522859,26.7730417441075,0.0742984756805178,-0.0275979
"Mauritania",2000,0,4.22193e+11,"NF",4.5,-4.328475,26.7687283924032,-0.00431335170426905,0.0238109
"Mauritania",2001,0,4.30674e+11,"PF",4,-4.3298345,26.7886172603397,0.0198888679364586,-0.00135949999999951
"Mauritania",2002,0,4.33537e+11,"PF",4,-4.3070745,26.7952429813125,0.00662572097287395,0.0227599999999999
"Mauritania",2003,0,4.59457e+11,"NF",4.5,-4.4578662,26.853311194385,0.0580682130725094,-0.1507917
"Mauritania",2004,0,4.85863e+11,"NF",4.5,-4.3074441,26.9091925281035,0.0558813337184532,0.1504221
"Mauritania",2005,0,5.29442e+11,"PF",4,-4.352942,26.9950894586889,0.0858969305853954,-0.0454979
"Mauritania",2006,0,6.29343e+11,"PF",3.5,-4.2999544,27.1679422550353,0.172852796346387,0.0529875999999998
"Mauritania",2007,1,6.39503e+11,"PF",3,-4.1695828,27.1839571491193,0.0160148940840052,0.1303716
"Mauritania",2008,0,6.61994e+11,"NF",4.5,-4.0649705,27.2185223293982,0.0345651802789604,0.104612299999999
"Mauritania",2009,0,6.53917e+11,"NF",4.5,-4.2205281,27.2062462690347,-0.0122760603635328,-0.1555576
"Mauritania",2010,0,6.82035e+11,"NF",4.5,-3.7775812,27.2483468131212,0.0421005440864555,0.4429469
"Mauritania",2011,0,7.09317e+11,"NF",4.5,-3.8221211,27.2875683721589,0.0392215590377774,-0.0445398999999997
"Mauritania",2012,0,7.58969e+11,"NF",4.5,-3.6812167,27.3552267702932,0.0676583981342418,0.1409044
"Mauritania",2013,0,8.0982e+11,"NF",4.5,-3.633487,27.4200778376957,0.0648510674024791,0.0477296999999997
"Mauritius",1992,1,1.16899e+11,"F",1,2.1117983,25.4845761510679,NA,NA
"Mauritius",1993,1,1.2284e+11,"F",0.5,2.12976,25.534148532519,0.0495723814511209,0.0179617000000003
"Mauritius",1994,1,1.27921e+11,"F",0.5,2.2980046,25.5746787228274,0.0405301903083881,0.1682446
"Mauritius",1995,1,1.33406e+11,"F",0.5,2.4448416,25.6166629469277,0.0419842241003003,0.146837
"Mauritius",1996,1,1.4086e+11,"F",0.5,2.4868083,25.6710323262637,0.0543693793359523,0.0419666999999997
"Mauritius",1997,1,1.48872e+11,"F",0.5,2.4275961,25.7263527132853,0.0553203870216628,-0.0592121999999997
"Mauritius",1998,1,1.57909e+11,"F",0.5,2.4894745,25.7852847546837,0.0589320413984034,0.0618783999999999
"Mauritius",1999,1,1.62032e+11,"F",0.5,2.5987034,25.8110596835363,0.0257749288525986,0.1092289
"Mauritius",2000,1,1.76658e+11,"F",0.5,2.5819144,25.8974814970174,0.0864218134810422,-0.0167890000000002
"Mauritius",2001,1,1.81204e+11,"F",0.5,2.5944417,25.9228893053668,0.0254078083494456,0.0125272999999999
"Mauritius",2002,1,1.85033e+11,"F",0.5,2.6532886,25.9438000244956,0.0209107191287572,0.0588469000000003
"Mauritius",2003,1,1.918e+11,"F",0.5,2.4892888,25.9797189993958,0.0359189749001665,-0.1639998
"Mauritius",2004,1,2.0282e+11,"F",0,2.5552452,26.0355847231303,0.0558657237345095,0.0659563999999997
"Mauritius",2005,1,2.05338e+11,"F",0,2.480407,26.0479232388263,0.0123385156960296,-0.0748381999999999
"Mauritius",2006,1,2.13444e+11,"F",0.5,2.5813625,26.0866403401278,0.0387171013014616,0.1009555
"Mauritius",2007,1,2.26015e+11,"F",0.5,2.5942962,26.1438672056976,0.0572268655698593,0.0129337
"Mauritius",2008,1,2.38473e+11,"F",0.5,2.7124453,26.1975219333192,0.05365472762157,0.1181491
"Mauritius",2009,1,2.45642e+11,"F",0.5,2.6597459,26.2271410283709,0.0296190950517001,-0.0526994000000003
"Mauritius",2010,1,2.55738e+11,"F",0.5,2.9255784,26.2674193198562,0.0402782914853361,0.2658325
